# Korean manuscript batch: early town and first major incident.
# id	Korean translation	category	status
C0-079CDD	[DFT]대· 대장님 아닙니까!\n저예요!\n예전에 [KATAKANA]해커[HIRAGANA] 간부였던\n가재입니다![FIN]대장님께 알려 드릴 일이 있어서\n멀리 찾아왔는데\n이 아이들에게\n붙잡혀 버렸지 뭡니까. [KATAKANA]엉엉[HIRAGANA]˳	event-dialogue	translated
C0-079D7F	[DFT]아· 감사합니다!\n대장님은 역시\n좋은 분이십니다. [PAU:1E][KATAKANA]훌쩍[HIRAGANA][FIN]아, 맞다. 말씀드릴 것은요.\n[PAL:02]대장님의 아버지[PAL:00]에 관한 일입니다.\n제가 [KATAKANA]해커 시절[HIRAGANA]의\n동료에게 들었는데요.[FIN]대장님의 아버지는 지금\n[PAL:02][KATAKANA]해커 본부[HIRAGANA][PAL:00]에서\n강제로 일하고 계시답니다.[FIN]그 녀석들이란 말입니다.\n아버님이 어떤 일을 겪고 계실지···\n[PAU:28]대장님! 당장이라도\n구하러 가야 하지 않겠습니까?[FIN][PAL:02][KATAKANA]해커 본부[HIRAGANA][PAL:00]라면 저도\n연수 여행으로 가 본 적이 있습니다.\n대장님께 위치를 알려 드릴 테니\n어서 가 보십시오![FIN]위쪽 집의 어부 아저씨에게\n[KATAKANA]해커 본부[HIRAGANA]가 있는 섬까지 가는\n[PAL:02]배[PAL:00]를 내 달라고\n미리 말해 두었습니다.[FIN]자, 자! [PAU:14]대장님, 서두르십시오!\n우선 어부 아저씨에게\n말을 걸어 보십시오.˳	event-dialogue	translated
C0-07A06F	[DFT]뭐? [KATAKANA]게[HIRAGANA] 괴롭히는 걸 그만두라고?\n왜? 재미있는데![PAU:1E][NXT]ぞ···[NXT]가그래, 그만둘 수도 있지.\n하지만 [KATAKANA]공짜[HIRAGANA]는 안 돼.[FIN]형, 발명가잖아?\n[PAL:02]재미있는 발명품[PAL:00]을\n우리에게 하나 줘.\n좋은 걸 [PAL:02]장비해서[PAL:00] 보여 줘.	event-dialogue	translated
C0-07A162	[DFT][NXT]ぎ우와, 그게 뭐야!?\n[PAU:1E][NXT]가뭐? 큰 소리를 내서\n사람을 놀라게 하는 물건이라고?\n[PAU:1E]좋다, 좋다! 그거 줘![FIN] [NAM:00]은\n[PAL:02]깜짝[KATAKANA] 혼[HIRAGANA][PAL:00]을 빼앗겼다![FIN]\n와[KATAKANA]아[HIRAGANA]! 와[KATAKANA]아[HIRAGANA]!\n이걸로 놀자[KATAKANA]아[HIRAGANA]!	event-dialogue	translated
C0-07A369	[DFT][KATAKANA]카[HIRAGANA]··[PAU:1E][KATAKANA]카트린[HIRAGANA]!!!\n어디 갔던 거야!\n정말 걱정했잖아!![FIN]네가 찾아 준 거니?\n고마워!\n맞다! 뭔가 보답하게 해 줘![TPL:D7]소지품이 가득 찬 것 같구나.\n짐이 적을 때\n다시 꼭 찾아오렴!	event-dialogue	translated
C0-07A3F0	[DFT]이건 얼마 전\n[KATAKANA]카트린[HIRAGANA]이 어디선가\n주워 온 거란다.\n이걸 네게 보답으로 주마![FIN] [NAM:00]은\n[PAL:02] [KATAKANA]플라즈마 블레이드[HIRAGANA][PAL:00]를 받았다![TER][DFT]닭은 참 귀엽지.\n보고만 있어도\n마음이 편안해진다네.˳	event-dialogue	translated
C0-07B111	[DFT] [NAM:00]은\n[PAL:02]┌발명의 친구 [KATAKANA]레벨[HIRAGANA][NUM:02F005]┘[PAL:00]의\n책을 읽어 보았다.[FIN]하지만 너무 어려워서\n잘 이해할 수 없었다.˳	event-dialogue	translated
C0-07B181	[DFT] [NAM:00]은\n[PAL:02]┌발명의 친구 [KATAKANA]레벨[HIRAGANA][NUM:02F005]┘[PAL:00]의\n책을 다시 읽어 보았다.[FIN][STR:DADA81]	event-dialogue	translated
C0-07B719	[DFT][KATAKANA]나[HIRAGANA]는 이 마을의 요리사!\n[KATAKANA]나[HIRAGANA]는 맛있는 요리를 만든다!\n요리 재료는 이 항아리에 넣고\n보글보글 끓인다!![FIN]오늘 요리 재료는···\n[PAL:02][PAU:1E]너[PAU:0A]의[PAU:0A]고[PAU:0A]기[PAU:0A]다[PAU:0A][PAL:00]	event-dialogue	translated
C0-07B95F	[DFT]마을을 실컷 돌아다녔느냐?\n너는 내일 화산에 간다.\n오늘 자면 내일 힘이 넘칠 거야![FIN]네 [KATAKANA]침대[HIRAGANA]는 [KATAKANA]왼쪽[HIRAGANA]이야!\n자, 자자.\n잘 자, 잘 자.˳	event-dialogue	translated
C0-07BB93	[DFT]오, [NAM:00] 군.\n자네도 초대받았나?\n나 말인가? 이것도\n일의 일부라네. 하하하.[FIN]그런데 [PAL:03][KATAKANA]로즈[HIRAGANA][PAL:00] 양을\n보지 못했나?\n같이 바다로[PAU:14]···아니,\n시찰을 나가려던 참이었는데 말이야.˳	event-dialogue	translated
C0-07BE66	[DFT]으아아아아아아아아앗!\n[NXT]ぞ오· 오· 너 이 자식!?[FIN][NXT]ぎ큰일이다, 큰일!\n죽은 사람이 되살아났어!\n저주다! 저주야![NXT]가	event-dialogue	translated
C0-07BF69	[DFT]나는 섬의 옛날이야기를 알고 있어.\n들어 볼래?\n들려 줘, 들려 줘.\n별로 듣고 싶지 않아.[TER][CLR]옛날 옛날 이 섬에\n하늘에서 신이 내려왔어.\n신은 불도 뜨겁지 않았고\n[KATAKANA]창[HIRAGANA]도 아프지 않았지.[FIN]옛날 마을 사람들은 화산 때문에 고생했어.\n지진은 계속되고 불똥도 계속 떨어졌지.\n하지만 신이 화산에 가서\n화산을 잠잠하게 만들었어![FIN]어느 날 신이 사라졌어.\n신이 있는 곳은 촌장만 알고 있었지.\n하지만 신은 마을 사람들이 곤란할 때\n분명 다시 도와줄 거야.˳	event-dialogue	translated
C0-07C092	[DFT]주술사가 이상한 빛으로\n모두를 [KATAKANA]쥐[HIRAGANA]로 만들었어!\n주술사가 신이 있는 곳을 물으려고\n촌장 집에 갔지![FIN]그 녀석은 사실 나쁜 사람이야!\n신의 장소를 들키면 큰일이야!\n너는 신의 사자야!\n촌장을 도와줘!	event-dialogue	translated
C0-07C15E	[DFT]내가 봤어!\n화산 뒤쪽의 비밀 만으로\n이상한 남자가 도망갔어.[FIN]이상한 남자는 이상한 배를 타고\n만에서 빠져나갔어!	event-dialogue	translated
C0-07C1D9	[DFT][E2:04C2]가 아니지!\n···설마 너도 초대장을 받고\n여기 온 거야?[FIN]아 정말, 속기도 잘하네!\n그 초대장을 받은 사람들이\n실종되고 있다는 걸 몰라?[FIN]나는 이번 일에\n그 [KATAKANA]해커[HIRAGANA]라는 녀석들이\n관련되어 있다고 보고 있어.[FIN]알겠니? 뭔가 이상한 일이 생기면\n나에게 알려. 알았지?	event-dialogue	translated
C0-07C418	[DFT]신의 제물이 돌아왔다!\n분명 너는 진짜 신의 사자야!\n신의 사자가 마을을 구한다!\n신의 사자가 촌장 이야기를 듣는다![FIN]마을의 신은 사실 상냥한 신이야.\n하지만 주술사가 이렇게 말했지.\n제물이 없으면 신이 화낸다!\n신이 화내면 화산이 폭발한다![FIN]섬에 온 사람들이 제물이 되었어.\n이번에 신은 [PAL:03]아름다운 아가씨[PAL:00]를 원하고 있어.\n하지만 마을에는 아름다운 아가씨가 없어.\n촌장은 정말 곤란해하고 있어.	event-dialogue	translated
C0-07C4F8	[DFT]네가 마을을 구했다!\n너는 신의 사자야!\n촌장 집에는 예부터\n이런 전설이 전해지고 있어.[FIN]마을을 구할 신의 사자가 오면\n신의 사자를 신전으로 데려간다.\n신전에는 신의 보물이 있고\n신의 보물은 그 사람의 것이 된다![FIN]이 두 사람은 촌장을 섬기는 사람이라\n신전 안으로 가는\n길을 열 수 있어.[FIN]이들에게 신전으로 안내하게 할 테니\n둘과 함께 신전으로 가서\n신의 보물을 받아 줘.˳	event-dialogue	translated
C0-07C61A	[DFT]신의 보물을 손에 넣었구나!\n이제부터 너를 마을 최고의\n영웅에게 붙이는 이름으로 부르겠다!\n그 이름은 [PAL:02] [KATAKANA]혼자라헤노헤[HIRAGANA]![FIN][PAL:00]신의 이름을 사칭한 악당은\n바다 쪽으로 도망간 모양이다.\n[PAL:02]여관 앞에 있는 마을 남자[PAL:00]가\n이상한 남자가 바다로 가는 것을 봤다고 한다.[FIN]하지만 이제 마을은 안심이다!\n이건 모두\n[KATAKANA]혼자라헤노헤[HIRAGANA] 덕분이야!!	event-dialogue	translated
C0-07C703	[DFT][E2:1BCD]잘 왔다, 잘 왔어!\n지금 이 마을은 아주 곤란한 상황이야![FIN]며칠째 비가 전혀 내리지 않아\n마을 안이 바싹 말랐고\n마을 사람들도 바싹 말랐어.[FIN][KATAKANA]혼자라헤노헤[HIRAGANA]의 힘으로\n비를 내리게 할 수 없을까?\n너는 신의 사자니까\n분명 비를 내리게 할 수 있어!	event-dialogue	translated
C0-07C785	[DFT][E2:1BCD]네가 기도하자 비가 내렸어!\n마을 사람들이 아주 기뻐해![FIN]역시 너는 마을의 영웅이야!\n촌장이 감사의 표시를 준비했어.\n구석에 있는 상자 두 개를\n조사해 보도록 해!!	event-dialogue	translated
C0-07CB45	[DFT]잠깐![PAU:14]사람 말을 듣고 있는 거야?\n[PAU:14]이 [KATAKANA]민트[HIRAGANA] 씨가 제물이\n되어 주겠다고 하잖아!\n신이니 뭐니 하는 정체를 밝혀내겠어.[FIN][NAM:00]\n[PAU:14]너도 같이 가는 거야.\n왜 그렇게 싫은 얼굴을 해?\n연약한 여자를 혼자 보낼 셈이야?	event-dialogue	translated
C0-07CCD2	[DFT]주술사:\n[PAL:00]촌장님! 신이 보물을 돌려놓으라고 합니다.\n이대로면 화산이 터질 겁니다!\n그러니 어서 신의 보물을 돌려놓으십시오![TPL:D8][PAL:02]촌장:\n[PAL:00]신은 그런 짓을 하지 않는다.\n촌장은 신의 보물을 지키는 것이 일이다.\n신의 보물을 넘길 수는 없다.˳[TPL:D8][PAL:02]주술사:\n[PAL:00]촌장님은 고집불통이군요!\n분명 나쁜 일이 생길 겁니다!\n어서 생각을 바꾸십시오! 다시 오겠습니다!	event-dialogue	translated
C0-07CDC5	[DF4][PAL:02]주술사:\n[PAL:00]촌장님은 신의 말을 듣지 않는다!\n그래서 신이 주술사에게 말했다.[FIN]이제 마을 사람들을 [KATAKANA]쥐[HIRAGANA]로 만들겠다!\n말을 듣지 않으면 [KATAKANA]안 돼[HIRAGANA]!\n신의 보물이 있는 곳을 알려 주겠다!	event-dialogue	translated
C0-07CE30	[DF4][PAL:02]촌장:\n[PAL:00]신은 그런 짓을 하지 않는다.\n촌장은 신의 보물을 지키는 것이 일이다.\n신의 보물을 넘길 수 없다.˳[FIN][PAL:02]주술사:\n[PAL:00]촌장님은 여전히 고집불통이군요!\n이것은 신이 내려 준 마법입니다![FIN]신은 말을 듣지 않는 녀석을\n[KATAKANA]쥐[HIRAGANA]로 바꾸라고 하셨다.\n이걸 보면 믿겠지!	event-dialogue	translated
C0-07CF9F	[DFT]너는 뭐냐!?\n위대한 주술사께서 신에게\n기도를 올리고 계시다!\n중요한 일이니 방해하지 마라![FIN]위대한 주술사가 기도하면\n신의 목소리가 들린다.\n방해하면 천벌을 받는다!\n돌아가! 돌아가!	event-dialogue	translated
C0-07D280	[DFT]휴, 드디어\n마을로 돌아갈 수 있겠구나.\n이런 [KATAKANA]관광[HIRAGANA]은\n이제 지긋지긋해![FIN]뭐? 우리를 구해 준\n아가씨는 어떻게 됐냐고?\n사람을 찾는다며\n어디론가 가 버렸더구나.˳	event-dialogue	translated
C0-07D310	[DFT]네, 네. 여기는\n마을 최고의 주술사입니다!\n신의 말씀이라면 무엇이든 듣지요![FIN]···어라?\n[PAU:14]신이 오늘따라 목소리가 젊으시네!\n분명 제물 때문이야!\n정말 좋은 일이야!	event-dialogue	translated
C0-07D37C	[DFT]네, 네. 여기는\n마을 최고의 주술사입니다!\n신의 말씀이라면 무엇이든 듣지요![FIN]···어라?\n[PAU:14]신이 오늘따라 목소리가 젊으시네!\n분명 제물 때문이야!\n정말 좋은 일이야!	event-dialogue	translated
C0-07D477	[DFT]이봐, 이봐!\n[KATAKANA]아키하바라[HIRAGANA]와 [KATAKANA]플라보노[HIRAGANA]지!\n우리 [KATAKANA]해커[HIRAGANA]의 연구를 위해서는\n두 분의 힘이 필요하다![FIN]···라고 높은 분께서 말씀하셨으니\n아픈 꼴을 당하고 싶지 않다면\n얌전히 함께\n따라오시지.˳	event-dialogue	translated
C0-07D53A	[CLR]いがぐだご섬[CA][DFT][E2:02D4]플라보노 군.\n자네는 이대로 도망가게.\n이 녀석은 내가 어떻게든 하겠네.[FIN][E2:0F46]·하지만···[FIN][E2:0266]하하, 나는 발명가다.\n이런 때를 위해 쓸 만한 것을\n한두 가지 준비해 두었지.[FIN]자,\n[PAU:1E]위험하니 뒤로 물러나게.\n뭐, 이런 녀석들은\n순식간에 날려 버릴 수 있다네.˳	event-dialogue	translated
C0-07D858	[DF4]여행 안내인:\n[PAL:00]관광이라는 건 사실 거짓말이었어!\n거짓말은 나쁘지만\n신께서 제물을 원하신단다.[FIN]분명 신의 사자가\n너를 맞이할 거야.\n너는 신의 제물이 될 거란다.\n원망하지 말아 줘. 안녕.˳	event-dialogue	translated
C0-07D9EF	[CLR]いがぐぽふ[DLY:02]だぎ技[BYTE:B2]ぅ[DFT][E2:04C2]가 아니야!\n아직도 이런 곳에 있었어!?[FIN]다른 [KATAKANA]로코코 마을[HIRAGANA] 사람들은\n벌써 도망쳤다고!\n여기 있으면 위험해!\n어서 도망가!	event-dialogue	translated
C0-07DA56	[DFT][E2:047E]··휴, 간발의 차였네!\n조금만 늦었으면\n같이 휘말릴 뻔했어![FIN]나는 좀\n신경 쓰이는 일이 있어서\n먼저 마을로 갈게.\n알았지?[PAU:1E]딴 데 들르지 말고 돌아와!	event-dialogue	translated
C0-07DC99	[DFT][E2:0504]수고했구나, 꼬마야.\n[PAU:14]그러고 보니 생각났다.\n분명 발명가의 알이라고 했지.[FIN]설마 너도 아주 오래전의\n굉장한 발명품을\n찾는 게 목적이냐?[FIN]하지만 너 같은 젊은이가\n그걸 조사해서 무엇을 하겠어?\n[KATAKANA]쓸데없어[HIRAGANA], [KATAKANA]쓸데없어[HIRAGANA]. 그만두거라![FIN]그 과학력을 철저히 조사해서\n이 [KATAKANA]페퍼[HIRAGANA] 님의 천재 발명에\n더욱 깊이를 더할 것이다!\n누구도 방해하지 못해![FIN]알았으면 어서\n거기서 비켜라!\n[KATAKANA]이봐[HIRAGANA], 방해된다, 방해돼!	event-dialogue	translated
C0-07E06D	[DFT]흠[PAU:14]또 네놈이냐?!\n내 일을 계속 방해하더니\n이번에는 정말 참을 수 없구나.[FIN]이 천재 발명가 [KATAKANA]페퍼[HIRAGANA]의\n[KATAKANA]슈퍼 울트라 메카[HIRAGANA]\n[PAL:02][KATAKANA]빅 아이[HIRAGANA][PAL:00]로\n혼내 주마![PAU:14]각오해라!	event-dialogue	translated
C0-07E122	[DFT][NXT]ぞ····나·[NXT]가[PAU:14]이럴 수가!\n이 천재 발명가의 [E2:1A00]가\n이런 풋내기의 [E2:1A50]에게\n지다니···[FIN]하지만!\n[PAU:14]이걸로 끝난 게 아니다.\n이 빚은 두 배로 갚아 주마!\n기억해 둬라!	event-dialogue	translated
C0-07E1C4	[CLR]5가ぐぽ[WAI][E3:02]だ[BYTE:9F]技[BYTE:B2]ぅ[DFT]이건 대단하구나!\n이런 금속은 본 적도 없어!\n게다가 이 가슴의 돌!\n이게 [KATAKANA]에너지원[HIRAGANA]임이 틀림없다![FIN]아아···[PAU:0A]하지만···[PAU:0A]그러나\n이 [E2:1A54]를 어떻게 해야\n움직일 수 있는 거지!?\n우오오오, 움직이는 모습을 보고 싶구나!	event-dialogue	translated
